ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND,bezirk_id,bezirk_name,ZEITUNTERSCHIED,ZEIT_BIS_TATZEIT
2023-06-27,2023-06-26,17:00,2023-06-27,13:00,85,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2023-06-27,2023-06-20,18:00,2023-06-20,19:00,950,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,7 days
2023-06-27,2023-06-26,17:00,2023-06-26,20:00,329,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-06-27,2023-06-26,22:00,2023-06-27,00:00,1050,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-27,2023-06-26,18:00,2023-06-27,07:00,1347,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-06-27,2023-06-17,09:00,2023-06-18,15:00,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,10 days
2023-06-27,2023-06-26,22:00,2023-06-27,11:00,354,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-27,2023-06-25,22:00,2023-06-25,22:00,460,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,2 days
2023-06-27,2023-06-25,15:00,2023-06-27,10:00,1130,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3,Pankow,2 days,2 days
2023-06-27,2023-06-26,11:00,2023-06-26,18:00,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2023-06-27,2023-06-27,11:00,2023-06-27,13:00,4000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-06-27,2023-06-27,20:00,2023-06-27,20:00,300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-06-27,2023-06-23,18:00,2023-06-26,09:00,5678,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3,Pankow,3 days,4 days
2023-06-27,2023-06-25,21:00,2023-06-27,17:00,1300,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,4,Charlottenburg-Wilmersdorf,2 days,2 days
2023-06-27,2023-06-24,14:00,2023-06-24,23:00,507,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,3 days
2023-06-27,2023-06-25,18:00,2023-06-26,12:00,679,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,1 days,2 days
2023-06-27,2023-06-24,14:00,2023-06-24,16:00,950,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,3 days
2023-06-27,2023-06-27,09:00,2023-06-27,09:00,0,Ja,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-06-27,2023-06-27,14:00,2023-06-27,20:00,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,0 days
2023-06-27,2023-06-24,19:00,2023-06-26,17:00,867,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,2 days,3 days
2023-06-27,2023-06-26,15:00,2023-06-27,06:00,1190,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-06-27,2023-06-23,21:00,2023-06-24,09:00,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,4 days
2023-06-27,2023-06-05,09:00,2023-06-06,09:00,140,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,22 days
2023-06-27,2023-06-22,08:00,2023-06-22,17:00,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,5 days
2023-06-27,2023-06-26,15:00,2023-06-27,10:00,2799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-27,2023-06-26,08:00,2023-06-26,16:00,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-06-27,2023-06-26,16:00,2023-06-27,08:00,829,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-06-27,2023-06-25,00:00,2023-06-27,10:00,500,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3,Pankow,2 days,2 days
2023-06-27,2023-06-26,21:00,2023-06-27,08:00,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,1 days
2023-06-27,2023-06-21,08:00,2023-06-22,16:00,614,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,6 days
2023-06-27,2023-06-26,18:00,2023-06-26,18:00,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2023-06-27,2023-06-27,07:00,2023-06-27,17:00,979,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,0 days
2023-06-27,2023-06-26,15:00,2023-06-26,18:00,429,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,1 days
2023-06-27,2023-06-27,15:00,2023-06-27,15:00,1,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,12,Reinickendorf,0 days,0 days
2023-06-27,2023-06-26,07:00,2023-06-27,05:00,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,1 days,1 days
2023-06-27,2023-06-27,09:00,2023-06-27,11:00,600,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-06-27,2023-06-25,18:00,2023-06-26,07:00,475,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,2 days
2023-06-27,2023-06-27,22:00,2023-06-27,22:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-06-27,2023-06-26,21:00,2023-06-26,22:00,1118,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,1 days
2023-06-27,2023-06-14,21:00,2023-06-15,02:00,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,13 days
2023-06-27,2023-06-26,18:00,2023-06-27,08:00,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-06-27,2023-06-26,19:00,2023-06-27,13:00,1100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2023-06-27,2023-06-27,13:00,2023-06-27,14:00,1660,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-06-27,2023-06-26,17:00,2023-06-27,18:00,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-06-27,2023-06-26,10:00,2023-06-26,11:00,1119,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-06-27,2023-06-26,08:00,2023-06-26,20:00,1289,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2023-06-27,2023-06-27,13:00,2023-06-27,14:00,2499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-06-27,2023-06-26,08:00,2023-06-26,18:00,4150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2023-06-27,2023-06-27,12:00,2023-06-27,12:00,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-06-27,2023-06-25,20:00,2023-06-27,09:00,180,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,2 days,2 days
2023-06-27,2023-06-17,09:00,2023-06-18,15:00,578,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,10 days
2023-06-27,2023-06-26,18:00,2023-06-27,07:00,2921,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-06-27,2023-06-22,20:00,2023-06-23,10:00,331,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,5 days
2023-06-27,2023-06-26,16:00,2023-06-27,08:00,620,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-06-27,2023-06-26,19:00,2023-06-26,21:00,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-06-27,2023-06-25,19:00,2023-06-27,10:00,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2023-06-27,2023-06-26,07:00,2023-06-26,16:00,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,1 days
2023-06-27,2023-06-27,06:00,2023-06-27,15:00,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,0 days
2023-06-27,2023-06-25,12:00,2023-06-25,21:00,690,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,2 days
2023-06-27,2023-06-22,16:00,2023-06-22,16:00,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,5 days
2023-06-27,2023-06-26,22:00,2023-06-26,22:00,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-06-27,2023-06-26,12:00,2023-06-27,12:00,200,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2023-06-27,2023-06-10,18:00,2023-06-12,09:00,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,17 days
2023-06-26,2023-06-23,18:00,2023-06-23,20:00,1633,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2023-06-26,2023-03-01,08:00,2023-03-01,19:00,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,117 days
2023-06-26,2023-06-24,17:00,2023-06-25,10:00,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,2 days
2023-06-26,2023-06-18,16:00,2023-06-19,10:00,469,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,1 days,8 days
2023-06-26,2023-06-24,00:00,2023-06-24,23:00,100,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,3,Pankow,0 days,2 days
2023-06-26,2023-06-25,14:00,2023-06-26,14:00,284,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-26,2023-06-25,20:00,2023-06-26,07:00,644,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-26,2023-06-19,15:00,2023-06-21,17:00,199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,7 days
2023-06-26,2023-06-16,16:00,2023-06-16,16:00,2699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,10 days
2023-06-26,2023-06-25,18:00,2023-06-25,19:00,4000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,1 days
2023-06-26,2023-06-23,15:00,2023-06-26,10:00,3290,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,3 days,3 days
2023-06-26,2023-06-26,06:00,2023-06-26,18:00,388,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,0 days
2023-06-26,2023-06-25,17:00,2023-06-26,08:00,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2023-06-26,2023-06-25,20:00,2023-06-26,20:00,700,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-06-26,2023-06-17,10:00,2023-06-20,09:00,577,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,3 days,9 days
2023-06-26,2023-06-26,10:00,2023-06-26,13:00,1250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2023-06-26,2023-06-23,21:00,2023-06-24,11:00,370,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,3 days
2023-06-26,2023-06-24,20:00,2023-06-26,01:00,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2023-06-26,2023-06-23,18:00,2023-06-26,11:00,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,3 days,3 days
2023-06-26,2023-06-25,20:00,2023-06-26,06:00,974,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-06-26,2023-06-26,09:00,2023-06-26,14:00,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,0 days
2023-06-26,2023-06-25,20:00,2023-06-26,06:00,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-06-26,2023-06-26,07:00,2023-06-26,15:00,520,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2023-06-26,2023-06-26,08:00,2023-06-26,16:00,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-06-26,2023-06-26,10:00,2023-06-26,14:00,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2023-06-26,2023-06-23,07:00,2023-06-23,14:00,798,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,3 days
2023-06-26,2023-06-25,18:00,2023-06-26,17:00,1335,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-06-26,2023-06-26,07:00,2023-06-26,14:00,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-06-26,2023-06-24,16:00,2023-06-25,10:00,1249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,2 days
2023-06-26,2023-06-26,09:00,2023-06-26,17:00,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-06-26,2023-06-24,20:00,2023-06-25,10:00,2291,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,2 days
2023-06-26,2023-06-03,18:00,2023-06-04,11:00,700,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,23 days
2023-06-26,2023-06-12,23:00,2023-06-13,09:00,1020,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,14 days
2023-06-26,2023-06-25,10:00,2023-06-26,17:00,700,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,11,Lichtenberg,1 days,1 days
2023-06-26,2023-06-25,06:00,2023-06-25,21:00,488,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2023-06-26,2023-06-05,07:00,2023-06-05,15:00,459,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,21 days
2023-06-26,2023-06-25,20:00,2023-06-25,23:00,299,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2023-06-26,2023-06-26,08:00,2023-06-26,16:00,1169,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-06-26,2023-06-22,18:00,2023-06-24,10:00,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,4 days
2023-06-26,2023-06-24,09:00,2023-06-24,23:00,723,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,2 days
2023-06-26,2023-06-25,15:00,2023-06-25,23:00,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,1 days
2023-06-26,2023-06-25,13:00,2023-06-26,07:00,443,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-06-26,2023-05-14,19:00,2023-05-14,19:00,300,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,43 days
2023-06-26,2023-06-26,09:00,2023-06-26,17:00,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2023-06-26,2023-06-23,08:00,2023-06-23,15:00,949,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,3 days
2023-06-26,2023-06-26,07:00,2023-06-26,17:00,989,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,0 days
2023-06-26,2023-06-22,18:00,2023-06-23,08:00,804,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,4 days
2023-06-26,2023-06-26,18:00,2023-06-26,18:00,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2023-06-26,2023-06-26,09:00,2023-06-26,10:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2023-06-26,2023-06-25,21:00,2023-06-26,03:00,388,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-26,2023-06-25,18:00,2023-06-26,07:00,1550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2023-06-26,2023-06-24,23:00,2023-06-26,08:00,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,2 days,2 days
2023-06-26,2023-06-26,11:00,2023-06-26,11:00,850,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2023-06-26,2023-06-24,12:00,2023-06-26,10:00,786,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,2 days
2023-06-26,2023-06-25,22:00,2023-06-26,03:00,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-06-26,2023-06-21,04:00,2023-06-21,04:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,5 days
2023-06-26,2023-06-23,17:00,2023-06-26,08:00,1329,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,3 days,3 days
2023-06-26,2023-06-25,18:00,2023-06-25,22:00,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2023-06-26,2023-06-26,05:00,2023-06-26,16:00,670,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2023-06-26,2023-06-23,18:00,2023-06-26,08:00,2250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,3 days,3 days
2023-06-26,2023-06-24,20:00,2023-06-26,15:00,4000,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,2 days,2 days
2023-06-26,2023-06-24,13:00,2023-06-26,08:00,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,2 days
2023-06-26,2023-06-23,21:00,2023-06-23,21:00,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2023-06-26,2023-06-24,10:00,2023-06-25,15:00,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,2 days
2023-06-26,2023-06-25,20:00,2023-06-26,08:00,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2023-06-26,2023-06-25,19:00,2023-06-26,07:00,1250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2023-06-26,2023-06-21,19:00,2023-06-21,22:00,396,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,5 days
2023-06-26,2023-06-23,15:00,2023-06-26,10:00,2999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,3 days,3 days
2023-06-26,2023-06-23,18:00,2023-06-26,10:00,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,3 days,3 days
2023-06-26,2023-06-22,18:00,2023-06-25,16:00,558,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,3 days,4 days
2023-06-26,2023-06-25,13:00,2023-06-26,08:00,595,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2023-06-26,2023-06-25,15:00,2023-06-25,17:00,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
